-105.24626,27.99988,50
-105.7595,27.99989,50
-105.38514,27.57682,572
-99.99492,27.99995,190
-105.70918,28.10051,50
-105.40869,28.34533,50
-102.04001,29.79987,72
-102.03953,29.78985,72
-105.61577,28.16054,965
-103.9788,31.9999,2244
-100.81462,29.0847,50
-96.05024,31.99996,50
-96.06155,31.95731,72
-101.99997,29.80449,72
-101.05744,29.46136,72
-100.66563,29.07649,72
-101.3847,29.79879,97
-98.07972,30.46344,124
-98.07988,30.46331,155
-97.41702,32,155
-101.37024,29.69865,372
-101.01134,29.74167,498
-98.55009,31.19261,572
-101.25897,29.51886,1575
-101.25912,29.51872,1996
-96.19783,31.97283,2829
-96.19919,31.99989,3987
-93.3521,31.91127,50
-93.69566,30.26058,50
-94.45032,31.00551,50
-94.5226,29.63477,50
-93.04442,31.79361,72
-94.10416,31.08445,72
-94.12865,31.99999,72
-93.92383,31.90732,97
-93.54002,31.18319,97
-95.67259,29.11352,97
-95.99989,28.98912,124
-95.99998,29.62838,124
-95.99995,31.86786,155
-94.47885,29.56678,155
-93.0441,31.79347,228
-93.08725,31.84461,271
-93.35308,31.99995,319
-94.21552,30.90115,319
-94.80806,29.86424,319
-93.63496,31.25652,498
-94.59048,31.45826,572
-94.72913,29.38022,655
-94.83338,29.48034,655
-93.92367,31.90759,655
-93.71502,31.42662,747
-93.70138,30.16553,850
-94.80114,29.7899,965
-93.71999,31.68427,965
-95.34819,31.00934,965
-95.07881,30.85065,965
-95.21683,29.23822,1094
-95.26661,30.90067,1094
-93.65321,31.29825,1397
-93.65902,31.63344,1397
-93.59965,31.52547,1575
-93.93729,31.8738,1575
-94.32119,31.39203,1774
-93.64289,31.26379,1996
-94.49161,31.33523,2829
-94.1108,31.27575,2829
-95.06979,29.78624,3987
-95.11547,29.14918,3987
-93.81154,29.93965,4466
-94.47916,29.56691,4466
-93.90522,31.8701,5000
-93.7147,31.42662,5000
-94.34589,31.24346,5000
-93.7951,31.63889,5000
-93.74042,31.50524,5000
-93.74818,31.52766,5000
-94.82768,29.35184,5000
-93.63465,31.25652,5000
-93.64257,31.26379,5000
-93.78198,29.9558,5000
-93.65289,31.29811,5000
-93.80088,29.94703,5000
-94.73173,29.79597,5000
-94.82823,29.40868,5000
-94.81119,29.45926,5000
-94.87782,29.57473,5000
-94.88933,29.41134,30
-103.38067,35.36464,50
-104.33883,36,50
-103.38066,35.36491,50
-104.38905,35.72397,50
-104.7158,35.81255,50
-102.00016,35.44978,72
-104.67938,35.03463,72
-104.32415,32.64852,124
-104.19359,35.40215,228
-103.44793,35.34362,498
-104.21027,35.47002,572
-104.31991,32.65933,965
-104.19392,35.40202,1397
-100.12425,34.23722,50
-100.25259,34.28102,50
-98.66745,33.01442,50
-98.16909,34.11497,50
-96.49858,32.64895,50
-100.00921,33.26527,50
-100.25376,34.96812,50
-100.0318,35.29602,50
-100.12409,34.23708,50
-96.36286,34.99571,50
-99.9154,35.00752,50
-100.1737,34.56003,72
-100.00889,33.26514,72
-96.89898,32.79712,72
-98.56447,35.99997,72
-101.55155,35.71117,72
-96.50043,32.49587,72
-100.00905,33.26541,72
-96.98086,33.07753,72
-99.35178,34.44654,97
-98.48027,35.10657,97
-96.00013,35.14792,124
-99.20618,34.33648,124
-99.11956,34.19862,155
-98.16893,34.11524,155
-98.01037,35.99995,190
-96.00009,33.84742,228
-98.52972,32.88246,271
-96.53417,34.06192,372
-97.5215,33.0237,372
-96.5345,34.06192,372
-98.66729,33.01469,432
-101.55362,35.70869,498
-96.56883,34.05463,572
-98.52988,32.8826,572
-97.05031,33.36622,1094
-97.02359,33.09959,1237
-96.91825,33.95839,1397
-96.91792,33.95839,1397
-96.94348,33.17188,1575
-96.787,33.84953,1575
-96.9205,33.52345,1996
-96.60475,33.89805,2520
-96.35359,32.07424,2520
-96.57949,34.04551,2520
-96.18361,32.40938,2829
-97.10256,33.4022,3174
-96.97447,33.11124,3558
-96.60506,33.89833,3987
-94.4941,32.39453,50
-93.36643,33.9484,50
-95.59681,33.9417,50
-94.43493,35.38672,72
-93.04238,34.17973,72
-93.96531,33.69327,72
-93.83334,33.60264,124
-94.82134,33.93547,124
-95.54302,35.99987,155
-95.59649,33.94184,190
-93.85837,33.09012,190
-95.59665,33.94157,190
-93.08822,34.43497,190
-93.39511,34.59737,190
-93.74462,32.51932,319
-95.30707,35.79886,319
-95.32349,35.91806,319
-95.0508,35.44869,319
-93.26862,34.27995,319
-95.66374,35.05259,372
-93.31074,35.43433,432
-95.94764,35.99996,432
-93.21844,35.28062,498
-94.01445,32.71119,572
-94.87094,35.94977,655
-93.4683,35.41814,655
-93.2605,34.60476,747
-95.33541,35.99544,747
-95.29506,35.79124,747
-95.59831,35.23425,747
-95.48232,35.25129,850
-94.28609,32.77066,850
-95.32316,35.91821,850
-94.43526,35.38671,850
-93.18442,34.67632,850
-95.27924,35.91675,850
-93.26846,34.27982,965
-93.39527,34.59723,965
-93.08838,34.43484,965
-95.59848,35.23438,1094
-94.00641,32.80813,1094
-95.66341,35.05246,1094
-93.14862,35.34186,1094
-94.85788,35.35228,1237
-95.24918,35.99996,1237
-95.75041,35.39962,1237
-93.25596,34.29581,1397
-93.39223,34.64634,1575
-95.81639,35.48286,1774
-95.39567,35.35363,1774
-93.32985,35.33906,1996
-93.46797,35.41814,1996
-95.52012,35.2743,1996
-95.38766,35.31728,2829
-93.38707,34.59361,3174
-95.67823,35.11352,3174
-95.05047,35.44869,3987
-95.6142,35.36965,3987
-93.39494,34.5971,3987
-93.26083,34.6049,4466
-93.46843,35.44086,30
-93.35631,34.59099,30
-93.85966,33.09065,30
-104.43085,36.21049,50
-99.85673,36.00006,30
-98.87033,36.00006,72
-97.24384,36.62352,124
-98.18451,36.7413,190
-96.80856,36.77773,228
-98.26192,36.83295,372
-97.05889,36.59428,372
-96.90518,36.73512,372
-96.26831,36.1812,572
-96.90519,36.73485,572
-96.78262,36.83822,747
-96.26864,36.18134,850
-96.29159,36.17335,965
-96.83591,36.77363,1237
-96.4751,36.33648,1237
-96.81442,36.7727,1774
-98.27311,36.78839,3987
-98.18484,36.74131,4466
-96.47581,36.34528,30
-95.99985,36.41456,50
-94.53996,36.11012,50
-95.71475,36.20889,155
-94.72235,36.94498,155
-94.01318,36.21377,190
-93.61734,36.59348,228
-93.94047,36.23167,319
-93.95335,36.30284,372
-94.76841,36.66295,372
-95.99992,36.13955,372
-93.31937,36.59939,432
-95.10244,36.26895,572
-93.83185,36.37731,572
-93.61751,36.59362,655
-93.46974,36.61579,655
-93.31971,36.59925,747
-94.74859,36.79561,965
-95.16933,36.41742,1094
-93.46974,36.61552,1094
-94.76857,36.66281,1397
