0.110088,-99.864499
1.062958,-100.025546
2.015817,-100.186650
2.968658,-100.347863
3.921472,-100.509238
4.874248,-100.670826
5.826980,-100.832680
6.779656,-100.994854
7.732270,-101.157401
8.684811,-101.320377
9.637272,-101.483837
10.589642,-101.647839
11.541915,-101.812440
12.494079,-101.977700
13.446128,-102.143679
14.398051,-102.310442
15.349841,-102.478052
16.301489,-102.646576
17.252985,-102.816083
18.204321,-102.986644
19.155489,-103.158332
20.106478,-103.331226
21.057282,-103.505403
22.007891,-103.680948
22.958295,-103.857946
23.908487,-104.036490
24.858457,-104.216673
25.808196,-104.398595
26.757696,-104.582361
27.706946,-104.768080
28.655938,-104.955867
29.604663,-105.145846
30.553110,-105.338145
31.501271,-105.532899
32.449134,-105.730254
33.396690,-105.930362
34.343929,-106.133386
35.290839,-106.339498
36.237409,-106.548883
37.183629,-106.761737
38.129485,-106.978270
39.074965,-107.198707
40.020057,-107.423288
40.964745,-107.652271
41.909016,-107.885933
42.852855,-108.124575
43.796244,-108.368517
44.739166,-108.618107
45.681603,-108.873723
46.623534,-109.135773
47.564939,-109.404698
48.505792,-109.680982
49.446070,-109.965150
50.385744,-110.257777
51.324784,-110.559489
52.263157,-110.870976
53.200827,-111.192996
54.137754,-111.526382
55.073894,-111.872057
56.009197,-112.231040
56.943609,-112.604466
57.877069,-112.993594
58.809508,-113.399833
59.740850,-113.824759
60.671008,-114.270144
61.599884,-114.737984
62.527367,-115.230536
63.453329,-115.750363
64.377624,-116.300386
65.300086,-116.883945
66.220519,-117.504882
67.138701,-118.167628
68.054368,-118.877323
68.967212,-119.639959
69.876869,-120.462559
70.782910,-121.353395
71.684816,-122.322275
72.581969,-123.380892
73.473615,-124.543278
74.358832,-125.826383
75.236488,-127.250810
76.105169,-128.841774
76.963104,-130.630315
77.808044,-132.654859
78.637112,-134.963159
79.446585,-137.614649
80.231613,-140.683103
80.985825,-144.259177
81.700833,-148.451775
82.365633,-153.385876
82.965988,-159.192328
83.484074,-165.982645
83.898907,-173.802019
84.188341,177.436158
84.333131,168.004730
84.322200,158.351139
84.156416,148.988965
83.848277,140.345880
83.417734,132.667540
82.886964,126.018287
82.276587,120.340099
81.603930,115.516521
80.882749,111.416436
80.123648,107.916729
79.334702,104.911008
78.522041,102.311079
77.690343,100.045318
76.843194,98.056060
75.983375,96.296976
75.113060,94.730770
74.233965,93.327291
73.347460,92.062031
72.454646,90.914942
71.556418,89.869519
70.653509,88.912086
69.746523,88.031234
