Nozomis-MacBook-Pro:dist nozomihitomi$ java -jar orekit.jar 
Running scenario: Scenario{scenarioName=test, startDate=2016-01-01T16:00:00.000, endDate= 2016-03-01T16:00:00.000}...
Setting up Event Detectors...
Creating FOV detectors for Constellation{name=constel1, number of satellites=1} targeting CoverageDefinition{name=covdef1, number of points=104}...
Propogating...
Finished simulating Scenario{scenarioName=test, startDate=2016-01-01T16:00:00.000, endDate= 2016-03-01T16:00:00.000}...
Done Running Scenario Scenario{scenarioName=test, startDate=2016-01-01T16:00:00.000, endDate= 2016-03-01T16:00:00.000}
21017.612051400494,21196.1807773552
62919.846541237,63101.94870690556
108059.09928913786,108192.94040157959
149935.52769311855,150120.38220002406
236965.28128361236,237121.25072746322
324025.8003462304,324087.8736666739
363330.28470173967,363443.82623792713
450315.63921875646,450486.93945594906
492270.0344927355,492330.31149185146
537323.6192136881,537510.9098086637
579242.0508668867,579398.7556630066
624348.5646789504,624521.4170671351
666246.2712513631,666431.4306963029
711396.2783486272,711512.6986263766
753264.7152552552,753446.3658696936
840298.2012053443,840442.7707648737
966648.50526734,966779.7468508028
1053640.0619861907,1053817.3885824303
1095581.456706725,1095676.1366305773
1140651.660078515,1140838.47409048
1182565.7006788854,1182731.5993301522
1227680.431371934,1227845.8954612063
1269573.291089775,1269760.1625431096
1314736.410845001,1314829.6623122483
1356594.525497791,1356771.57307025
1443632.4226511288,1443762.8358568281
1569968.656959291,1570113.8897818716
1656965.311236979,1657147.16487507
1698898.6126969352,1699016.0684319728
1743980.4308005744,1744165.463213884
1785890.2215974946,1786063.4152569547
1831013.3335489742,1831169.495031887
1872900.8853593331,1873088.1652764652
1918082.7745514133,1918140.5543872397
1959925.0120046444,1960095.950363809
2046968.4585312295,2047080.9330678643
2086322.7475888021,2086387.0666797536
2173290.244551732,2173446.750233571
2260291.334748912,2260476.3207040657
2302218.482291954,2302353.1277662474
2347309.95319893,2347491.8556939233
2389215.4953128505,2389394.3222419787
2434347.458743488,2434492.02877977
2476229.0474319183,2476415.445816271
2563256.256172323,2563419.4164626775
2650307.437747432,2650395.933437001
2689633.671007533,2689730.0139762536
2776612.9934344967,2776778.602827345
2863618.1001873724,2863804.888589917
2905540.08505356,2905688.2957252394
2950640.2656266154,2950817.613552539
2992541.442969888,2992724.3995865355
3037683.1154216803,3037813.1888163253
3079557.784109415,3079741.997612816
3166588.38130722,3166741.848132722
